week_num,is_trade,a_start,a_end,profit,hold_profit,trade_profit,as_start,as_end,ad_start,ad_end,ap_start,ap_end,trade_s_d,trade_s_p,trade_d_s,trade_d_p,trade_p_s,trade_p_d
35.0,1.0,34754.949839443056,34750.44152895966,-4.5083104833975085,-4.248557129627443,-4.5083104833975085,10947.726980531375,10932.440430033374,9977.44774369292,10028.688659214038,10591.604869614255,10595.833875742976,27.8863665910088,0.0,0.0,0.0,0.0,10.015441178790331
36.0,1.0,35001.548977459446,34979.74294155193,-21.80603590751707,-21.518063418465317,-21.80603590751707,10932.440430033374,10934.705120302993,10028.688659214038,10086.296268598559,10595.833875742976,10588.766156730411,10.337735915899612,0.0,0.0,0.0,0.0,21.302664873349755
37.0,1.0,34839.50241218071,34791.33668506176,-48.16572711894696,-47.84736977150169,-48.16572711894696,10934.705120302993,11039.846060399193,10086.296268598559,10092.745813331605,10588.766156730411,10568.373770597682,0.0,0.0,9.53762042991322,0.0,34.59991760847135,0.0
38.0,1.0,34687.68789736647,34716.624665059775,28.93676769330341,29.25896296449355,28.93676769330341,11039.846060399193,11115.942741982333,10092.745813331605,10096.093600722292,10568.373770597682,10562.586574473078,0.0,0.0,12.6446807523478,0.0,19.98694761707941,0.0
39.0,1.0,34692.90599248861,34707.68815211351,14.782159624897758,15.126332128056674,14.782159624897758,11115.942741982333,11187.966902375343,10096.093600722292,10102.549410225885,10562.586574473078,10556.802547392235,0.0,0.0,9.54688480531263,0.0,19.9760028503345,0.0
40.0,1.0,35018.096009441084,35176.391499413716,158.2954899726319,158.4549890052731,158.2954899726319,11187.966902375343,11190.284525777253,10102.549410225885,10097.315952056822,10556.802547392235,10588.666295603527,0.0,10.57936222134335,0.0,21.711750497464656,0.0,0.0
41.0,1.0,35273.37885982359,35443.98555657816,170.6066967545703,170.78897489039082,170.6066967545703,11190.284525777253,11192.60262928232,10097.315952056822,10085.063586930313,10588.666295603527,10624.662279894683,0.0,10.581553770324092,0.0,28.71066223487292,0.0,0.0
42.0,1.0,35057.967143504065,35116.190159531005,58.22301602693915,58.568142985663144,58.22301602693915,11192.60262928232,11265.6771987581,10085.063586930313,10091.996743784752,10624.662279894683,10618.844260423939,0.0,0.0,9.536454803844983,0.0,20.09340065433786,0.0
43.0,1.0,35166.12800949944,35129.78529831339,-36.34271118605102,-35.96318558382336,-36.34271118605102,11265.6771987581,11361.97328244578,10091.996743784752,10089.556119545474,10618.844260423939,10608.835227245481,0.0,0.0,18.9062529262597,0.0,24.27095877683025,0.0
44.0,1.0,35175.8621914586,35139.52084896501,-36.341342493586126,-35.966613075943314,-36.341342493586126,11361.97328244578,11341.601235737326,10089.556119545474,10161.304194261524,10608.835227245481,10603.02587460085,33.443427310532364,0.0,0.0,0.0,0.0,20.063468473748976
45.0,1.0,35221.83202132152,35277.25228584441,55.420264522894286,56.16063801293785,55.420264522894286,11341.601235737326,11463.867221895343,10161.304194261524,10117.997607923895,10603.02587460085,10607.259440897804,0.0,0.0,59.81863004836104,0.0,10.026240902255664,0.0
46.0,1.0,35162.367673197514,35176.920745268835,14.553072071321367,15.34445962686732,14.553072071321367,11463.867221895343,11443.312479096854,10117.997607923895,10229.842982163342,10607.259440897804,10576.883790397607,33.743347269209686,0.0,0.0,0.0,0.0,45.101735762164786
47.0,1.0,35637.4026953578,35680.55647470517,43.15377934736898,43.4490916654031,43.15377934736898,11443.312479096854,11434.849695127768,10229.842982163342,10277.87852563229,10576.883790397607,10581.614941893558,21.64163494310678,0.0,0.0,0.0,0.0,10.001520899021811
48.0,1.0,35675.30807200248,35690.45084454073,15.142772538245481,15.477611826732755,15.142772538245481,11434.849695127768,11437.218461095885,10277.87852563229,10334.81536509087,10581.614941893558,10576.328264333091,10.8128150473604,0.0,0.0,0.0,0.0,20.011989369275547
49.0,1.0,35686.58774007263,35713.76661442366,27.178874351026025,27.53072546084877,27.178874351026025,11437.218461095885,11439.587717761504,10334.81536509087,10391.751664336052,10576.328264333091,10571.04422804806,10.815054956846454,0.0,0.0,0.0,0.0,20.001991185092905
50.0,1.0,35651.50895352766,35631.97535029716,-19.533603230498557,-18.48167049577023,-19.533603230498557,11439.587717761504,11413.938204726028,10391.751664336052,10570.886034999334,10571.04422804806,10502.150391256093,38.80426317538126,0.0,0.0,0.0,0.0,83.5158715198202
51.0,1.0,35816.81062874725,35844.858652455805,28.048023708557594,28.935812477880972,28.048023708557594,11413.938204726028,11583.600122760661,10570.886034999334,10578.153179161522,10502.150391256093,10455.383393500031,0.0,0.0,9.99584941041025,0.0,61.8251591485255,0.0
52.0,1.0,35833.10327884923,35929.445586901034,96.34230805180414,96.91674002796935,96.34230805180414,11583.600122760661,11585.999702859275,10578.153179161522,10533.070019048599,10455.383393500031,10512.79786867513,0.0,10.953473727193819,0.0,62.27258032256392,0.0,0.0
53.0,1.0,36136.15810583915,36236.31744880785,100.15934296869818,100.37116659214371,100.15934296869818,11585.999702859275,11588.399780038639,10533.070019048599,10530.334794483193,10512.79786867513,10544.409316555351,0.0,10.955742774578734,0.0,19.92018103139515,0.0,0.0
54.0,1.0,36301.2605705527,36397.25801276326,95.9974422105588,96.28019774276618,95.9974422105588,11588.399780038639,11590.800354401727,10530.334794483193,10521.233473131324,10544.409316555351,10579.6972612097,0.0,10.958012292004128,0.0,26.27142493670473,0.0,0.0
55.0,1.0,36439.49946495766,36527.40596409878,87.90649914112146,88.1330381351654,87.90649914112146,11590.800354401727,11593.20142605153,10521.233473131324,10518.501322276728,10579.6972612097,10611.11175050173,0.0,10.960282279567373,0.0,19.89779571191734,0.0,0.0
56.0,1.0,36337.63952267517,36378.58166616002,40.9421434848482,41.53806212810014,40.9421434848482,11593.20142605153,11595.602995091063,10518.501322276728,10599.439208082476,10611.11175050173,10593.092606990876,10.962552737365856,0.0,0.0,0.0,0.0,33.78343091024463
57.0,1.0,36288.30344148018,36471.43192816514,183.12848668496008,183.50886162595998,183.12848668496008,11595.602995091063,11591.704775696253,10599.439208082476,10517.81435649067,10593.092606990876,10674.138718534576,0.0,17.257848410210844,0.0,98.7893753568392,0.0,0.0
58.0,1.0,35820.8023498289,35838.09114681337,17.288796984474175,17.626639179041376,17.288796984474175,11591.704775696253,11594.106034699844,10517.81435649067,10575.037416824023,10674.138718534576,10669.830233634291,10.96113750201833,0.0,0.0,0.0,0.0,20.186970678339694
59.0,1.0,35549.5938783349,35494.61242958621,-54.9814487486874,-54.74730965864728,-54.9814487486874,11594.106034699844,11596.507791131975,10575.037416824023,10640.656980279444,10669.830233634291,10659.922376666245,10.963408136978902,0.0,0.0,0.0,0.0,25.771598203544027
60.0,1.0,35223.0445386003,35160.5241387024,-62.52039989789773,-62.293471914978,-62.52039989789773,11596.507791131975,11598.910045095692,10640.656980279444,10707.773834311745,10659.922376666245,10649.213764147196,10.965679242308823,0.0,0.0,0.0,0.0,27.066851788090606
61.0,1.0,35381.29201943286,35479.20245444318,97.91043501031527,98.13363572653907,97.91043501031527,11598.910045095692,11601.31279669406,10707.773834311745,10704.9932427103,10649.213764147196,10682.730573263434,0.0,10.967950818105532,0.0,20.25058153387198,0.0,0.0
62.0,1.0,35634.40953815868,35744.20727633449,109.79773817581008,110.01259770973411,109.79773817581008,11601.31279669406,11603.716046030164,10704.9932427103,10702.213373172073,10682.730573263434,10716.076851377153,0.0,10.970222864466487,0.0,20.24532286873684,0.0,0.0
63.0,1.0,35345.20395338744,35296.751585654856,-48.45236773258512,-48.2231795284024,-48.45236773258512,11603.716046030164,11606.119793207114,10702.213373172073,10763.83913337405,10716.076851377153,10709.021174525991,10.97249538148917,0.0,0.0,0.0,0.0,23.505786182228825
64.0,1.0,35457.75383562855,35461.6489000548,3.895064426251338,4.196339809699566,3.895064426251338,11606.119793207114,11608.524038328038,10763.83913337405,10820.520754658248,10709.021174525991,10705.212492839251,10.974768369271077,0.0,0.0,0.0,0.0,20.25294050830494
65.0,1.0,35614.935903198486,35641.3207211188,26.384817920312344,26.674086963394075,26.384817920312344,11608.524038328038,11686.072698877078,10820.520754658248,10827.959514661306,10705.212492839251,10701.405165716664,0.0,0.0,10.231904463606236,0.0,20.24573751539275,0.0
66.0,1.0,35829.39286867193,35960.27347396682,130.88060529489303,131.0803065249056,130.88060529489303,11686.072698877078,11688.493506500097,10827.959514661306,10825.14771327727,10701.405165716664,10734.942381708024,0.0,11.050371984933532,0.0,20.47787713768122,0.0,0.0
67.0,1.0,35786.10255357582,35926.953496511975,140.8509429361511,141.00668915404822,140.8509429361511,11688.493506500097,11690.914815601216,10825.14771327727,10822.336642061002,10734.942381708024,10768.446142909997,0.0,11.052661105104836,0.0,20.47255944848965,0.0,0.0
68.0,1.0,35795.492688958555,35872.07605717456,76.58336821600824,76.9726052953265,76.58336821600824,11690.914815601216,11682.268919872498,10822.336642061002,10808.119896750764,10768.446142909997,10813.16429180839,0.0,22.10990139894952,0.0,31.855032556542593,0.0,0.0
69.0,1.0,35907.87521388096,35895.727062548394,-12.14815133256343,-11.059046503076388,-12.14815133256343,11682.268919872498,11684.688939530435,10808.119896750764,10984.784310273257,10813.16429180839,10735.275987341929,11.046775124462767,0.0,0.0,0.0,0.0,94.3787437711347
70.0,1.0,35856.95088495827,35928.70048820623,71.7496032479612,72.105739391096,71.7496032479612,11684.688939530435,11756.971098940674,10984.784310273257,10981.931784671813,10735.275987341929,10741.624882319677,0.0,0.0,20.774464771975115,0.0,10.151296853771244,0.0
71.0,1.0,36392.321173309014,36647.7940619276,255.47288861858397,255.55222661870357,255.47288861858397,11756.971098940674,11754.39995836413,10981.931784671813,10942.043201954757,10741.624882319677,10798.45158988277,0.0,16.118278446343894,0.0,57.74542580366746,0.0,0.0
72.0,1.0,36569.56072388304,36836.45639704938,266.89567316633475,266.97185988868296,266.89567316633475,11754.39995836413,11756.834920199164,10942.043201954757,10896.399830385773,10798.45158988277,10856.629722267377,0.0,11.11498236803645,0.0,63.42572705679786,0.0,0.0
73.0,1.0,36849.48011393669,37007.95823186822,158.47811793153232,158.7161193639331,158.47811793153232,11756.834920199164,11759.270386444392,10896.399830385773,10883.69029359604,10856.629722267377,10895.677435209016,0.0,11.117284872456848,0.0,30.47115097722744,0.0,0.0
74.0,1.0,36648.41741175308,36547.18364005041,-101.23377170266758,-100.98309899221204,-101.23377170266758,11759.270386444392,11761.7063572043,10883.69029359604,11003.660350214404,10895.677435209016,10856.042077386464,11.119587853848458,0.0,0.0,0.0,0.0,56.8316036130657
75.0,1.0,36546.92225689549,36628.555178317154,81.63292142166756,81.96757107369194,81.63292142166756,11761.7063572043,11764.142832583404,11003.660350214404,10989.54007910209,10856.042077386464,10896.388856316504,0.0,11.121891312310085,0.0,32.054626622033524,0.0,0.0
76.0,1.0,36617.53408365844,36551.48510535533,-66.04897830310802,-65.73922154938191,-66.04897830310802,11764.142832583404,11767.709910632131,10989.54007910209,11077.569082731838,10896.388856316504,10875.745157038933,11.124195247940555,0.0,0.0,0.0,0.0,37.87115524561733
77.0,1.0,36298.16684368849,36334.73943067301,36.572586984526424,36.94358379479672,36.572586984526424,11767.709910632131,11771.278070276518,11077.569082731838,11136.15605567691,10875.745157038933,10872.399063187984,11.127568283549133,0.0,0.0,0.0,0.0,20.568249521529648
78.0,1.0,36086.686201592296,36183.64021078585,96.95400919355598,97.1376466226211,96.95400919355598,11771.278070276518,11763.702455824676,11136.15605567691,11142.43870806644,10872.399063187984,10904.743041797357,0.0,22.261884683833134,0.0,11.901225697935448,0.0,0.0
79.0,1.0,36397.14720758429,36521.60600766841,124.45880008411768,124.66010418779479,124.45880008411768,11763.702455824676,11767.26940034406,11142.43870806644,11139.545242816735,10904.743041797357,10938.526575441047,0.0,11.12377882686199,0.0,21.07262135298676,0.0,0.0
80.0,1.0,36191.329845119326,36205.350652978115,14.02080785878934,14.383317781866936,14.02080785878934,11767.26940034406,11856.494139880757,11139.545242816735,11147.203321894754,10938.526575441047,10935.161165900457,0.0,0.0,10.533574610394991,0.0,20.686981972535495,0.0
81.0,1.0,35776.45492603361,35741.74413389105,-34.71079214256315,-34.47447852287587,-34.71079214256315,11856.494139880757,11861.228189819358,11147.203321894754,11205.187287336097,10935.161165900457,10931.796791780982,11.211522815141873,0.0,0.0,0.0,0.0,20.680617297547855
82.0,1.0,35841.1286143273,35877.64807106517,36.51945673786395,36.781622446724214,36.51945673786395,11861.228189819358,11854.733032162827,11205.187287336097,11253.00136011441,10931.796791780982,10938.786980304461,22.431998683061146,0.0,0.0,0.0,0.0,10.337127290376229
