Week,SG/D,P/D,P/SG,SG/D_Forecast,P/D_Forecast,P/SG_Forecast,%delta_SG/D,%delta_SG/D_Forecast,%delta_P/D,%delta_P/D_Forecast,%delta_P/SG,%delta_P/SG_Forecast,SE_SG/D,SE_P/D,SE_P/SG,APE_SG/D,APE_P/D,APE_P/SG,MAPE,MAPE_SG/D,MAPE_P/D,MAPE_P/SG
317,0.6127,1.53,2.497143789782928,0.6122995788194705,1.5161685130745173,2.4761874179265804,0.13074031704527259,0.06530132692768476,0.29498525073745974,-0.6117002245482006,0.16403047972294876,-0.6765597489823292,1.6033712181665438e-07,0.00019131003056980025,0.0004391695213815122,0.06535354668345354,0.9040187532995261,0.8392136625087643,,0.2104057247097958,0.7428365691010832,0.5333603355400763
318,0.612,1.5519999999999998,2.5359477124183005,0.6128622667519376,1.5510140945883466,2.5307710699966064,-0.1142484086828846,0.02648388313000396,1.4379084967320128,1.373470234532456,1.5539322482805782,1.3466297115634545,7.435039514969638e-07,9.720094807271065e-07,2.6797626762083298e-05,0.1408932601205177,0.06352483322507867,0.2041304872472171,,0.17396661533933186,0.5984600861475334,0.5190498750194625
319,0.6103,1.5685,2.570047517614288,0.6104823177299229,1.5656344496589154,2.5645860726658283,-0.27777777777778345,-0.2479872990322046,1.063144329896919,0.8785083543115711,1.3446572667489933,1.1292961643999346,3.323975464425512e-08,8.211378757290065e-06,2.9827380925056988e-05,0.029873460580524796,0.18269367810548928,0.2125036564899593,,0.07870675579483201,0.3834124215433647,0.4186159354153136
320,0.6106,1.5745,2.578611202096299,0.6111155229591765,1.5719720247555524,2.5722992882649502,0.049156152711793875,0.13362657040415024,0.38253108065030317,0.22135956363101159,0.3332111341645614,0.08761591508441993,2.6576392143804473e-07,6.390658836539847e-06,3.98402562143691e-05,0.08442891568562905,0.16055733530946897,0.24477958624461246,,0.08506521212889051,0.1355919488800123,0.22047124332726295
321,0.6113,1.5262,2.496646491084574,0.6116737460938282,1.5247101686324924,2.4926853218228664,0.11464133639042301,0.17585098162924237,-3.0676405208002544,-3.1622630274695194,-3.1786378243098845,-3.332254207364739,1.3968614265186092e-07,2.219597503609497e-06,1.5690861919897468e-05,0.061139554037008194,0.09761704675059474,0.1586595970175522,,0.05848064343438734,0.14695602005518435,0.20531427991737464
322,0.6098,1.5119999999999998,2.4795014758937355,0.6106851557504386,1.515039975883439,2.4808855457141195,-0.2453787011287332,-0.10057978890256418,-0.9304154108242834,-0.7312294664238651,-0.6867217786764256,-0.6312846222617537,7.835007025344697e-07,9.241453371891843e-06,1.915649267697717e-06,0.14515509190530845,0.20105660604756506,0.055820487861782106,,0.09690785387598189,0.15307699603587627,0.15308655704131557
323,0.6024,1.5405,2.557270916334661,0.6020121134317946,1.5379572767969218,2.5546949014526197,-1.2135126270908432,-1.2771214444416847,1.884920634920648,1.7167511109075435,3.1364950251902357,3.0326025731354225,1.5045598979418656e-07,6.465441287471927e-06,6.635852672498195e-06,0.0643902005653106,0.165058305944702,0.10073296753921925,,0.09022828216920908,0.15457731958095394,0.10507101747285119
324,0.603,1.5475,2.566334991708126,0.6026378170326352,1.5508849407918752,2.5734942231610547,0.09960159362548704,0.03947825906957932,0.4543979227523608,0.674127931962041,0.3544432979536152,0.634399223123634,1.3117650184916313e-07,1.1457824164500191e-05,5.1254594996600954e-05,0.060063510342419246,0.2187360770193941,0.27896714482170565,,0.08986960093767943,0.1949503296705537,0.145173533407569
325,0.6038,1.543,2.5554819476647896,0.6042566434363369,1.5415921574989335,2.5512208665709974,0.13266998341625588,0.2083985798237003,-0.29079159935380744,-0.3817668821367737,-0.42290052071934925,-0.588938123275517,2.0852322794956319e-07,1.9820205078089052e-06,1.81568120878733e-05,0.07562826040690458,0.09124060279108251,0.16674275855033882,,0.06669399043821146,0.1583449952517262,0.18214762363708792
326,0.6112,1.5125,2.474640052356021,0.6125247517636045,1.5127893182681873,2.469760305869284,1.2255713812520639,1.444973793243548,-1.9766688269604649,-1.9579184531310843,-3.1634696297754132,-3.3544217314404574,1.7549672351734486e-06,8.370506030692395e-08,2.3811925774819407e-05,0.21674603462116843,0.019128480541312005,0.19719015224419745,,0.11747926845683075,0.10970172011726287,0.21430001853874728
327,0.6068,1.4355,2.3656888595912986,0.6079940335389227,1.4311464497372508,2.3538823915870406,-0.7198952879581085,-0.5245363974275674,-5.090909090909088,-5.378747124809862,-4.402708695391618,-4.879807091702526,1.4257160920721893e-06,1.8953399890283586e-05,0.0001393926867355678,0.19677546785146133,0.303277621926102,0.4990710404029086,,0.16304992095984477,0.1378822350861655,0.28766798373248165
328,0.607,1.426,2.3492586490939042,0.6065587782177608,1.421724488981068,2.3439187429757293,0.0329597890573464,-0.03975309529320633,-0.6617903169627352,-0.959631558267637,-0.6945211932998183,-0.9202442885633879,1.9467666112229542e-07,1.82799944730078e-05,2.851459735092194e-05,0.07268892623379802,0.2998254571480972,0.22730175411866596,,0.16207014290214258,0.2074105198718371,0.30785431558859067
329,0.6088,1.4464,2.3758212877792375,0.6079400283761323,1.4407064851686358,2.369816787713263,0.2965403624382247,0.1548646418669314,1.430575035063112,1.0313103203811935,1.1306817448805955,0.8750904727875798,7.395511938577352e-07,3.24161111349636e-05,3.605402104228544e-05,0.14125683703478156,0.3936334922126767,0.2527336587503566,,0.13690707704001362,0.33224552376229194,0.32636881775731036
330,0.6097,1.4295,2.344595702804658,0.6091500449392945,1.423577241513878,2.3369894713801527,0.14783180026281406,0.057497526165320195,-1.1684181415929145,-1.5779008909099703,-1.314306978188883,-1.6344586437889144,3.02450568795637e-07,3.50790680849289e-05,5.7854756483132516e-05,0.09020092844112555,0.4143237835692125,0.32441548090387584,,0.10138223056990171,0.3692609109766621,0.26815029792429945
331,0.6088,1.45,2.3817345597897503,0.6094100208847784,1.4475803240668028,2.3753799157505124,-0.1476135804494033,-0.047560950503798806,1.4340678558936666,1.2648005643093965,1.5840196644848408,1.3129859834268935,3.721254798657617e-07,5.854831621693454e-06,4.038150086542192e-05,0.10020053954966338,0.16687420228945798,0.26680739938538206,,0.11055276834185683,0.3249438260237824,0.28131884634653814
332,0.6062,1.4343,2.3660508083140877,0.6063858990435721,1.4309612455900758,2.359819461249137,-0.42706964520368706,-0.39653432267212735,-1.0827586206896584,-1.3130175455120137,-0.6585012343712725,-0.9201318614845111,3.455845440103465e-08,1.1147281009787956e-05,3.8829686243869134e-05,0.030666288942945444,0.23277936344726696,0.26336488815262404,,0.07368925231124479,0.27132578310197913,0.2848625894806273
333,0.6077,1.452,2.3893368438374196,0.6074591474093497,1.4483204213418066,2.384226869442175,0.24744308808974874,0.20771154888646268,1.2340514536707836,0.9775096801092309,0.9841730972769882,0.768202485940641,5.800997042297064e-08,1.3539299101831973e-05,2.6111838320054608e-05,0.039633468923863754,0.2534145081400379,0.21386580165221042,,0.056833432472157525,0.21768935795892097,0.24801269639673884
334,0.6085,1.476,2.4256368118323746,0.6086016705646179,1.4729892806839198,2.4202846490996053,0.1316439032417349,0.14837429070559052,1.6528925619834725,1.4455427468264332,1.5192486605051045,1.295246643101255,1.0336903709712539e-08,9.064430800218503e-06,2.8645645918044363e-05,0.016708391884609798,0.20397827344716887,0.2206497982987879,,0.02900271658380633,0.23005738167815792,0.23262682936787413
335,0.6103,1.513,2.479108635097493,0.6116748701894655,1.5163592677209528,2.479028224996823,0.29580936729661667,0.5217535233304018,2.5067750677506724,2.734367731771868,2.204444746397325,2.2011297364882694,1.8902680378811264e-06,1.128467962103577e-05,6.4657842897511045e-09,0.22527776330748525,0.22202694784883362,0.003243508555113616,,0.09387320803865294,0.2264732431453468,0.14591970283537065
336,0.6158,1.5135,2.4577784995128287,0.6175000111984089,1.5199355875365437,2.4614341052184585,0.90119613304933,1.179749499985083,0.03304692663583391,0.4583997049929792,-0.8603953567297146,-0.7129389018621739,2.89003807471567e-06,4.141678694051542e-05,1.336345307503343e-05,0.27606547554545335,0.42521225877394164,0.14873617400243505,,0.17268387691251616,0.28373916002331473,0.12420982695211219
337,0.6144,1.5515,2.525227864583334,0.6151123432587832,1.5589870618991557,2.534475334440291,-0.22734654108477878,-0.11166884397805238,2.510736703006279,3.0054219953191694,2.7443223660665437,3.1205755499393018,5.074329183338993e-07,5.605609588178747e-05,8.551569875533063e-05,0.11594128560924825,0.4825692490593361,0.3662033825404096,,0.20576150815406227,0.3766028185607038,0.1727276883659861
338,0.6175,1.5415,2.4963562753036435,0.6175640941652819,1.5391144542451949,2.4922343588085507,0.5045572916666834,0.5149892847138609,-0.6445375443119566,-0.7982949245765527,-1.143326100769695,-1.3065555880133293,4.108062023178169e-09,5.690828548269146e-06,1.699019559251768e-05,0.010379621907993245,0.15475483326663686,0.16511731662145782,,0.1341287943542316,0.35417878036663825,0.2266856243881008
339,0.6182,1.5735,2.5452927855063088,0.6181549412859778,1.5691026524305345,2.538364652017913,0.11336032388662717,0.10606336615024477,2.0759000973078043,1.790635902078131,1.9603175510960646,1.682787714632597,2.030287709330928e-09,1.9336665646683395e-05,4.799903363303019e-05,0.0072886952478423556,0.27946282614969276,0.27219397029083137,,0.04453653425502795,0.30559563615855523,0.2678382231508996
340,0.6205,1.5659999999999998,2.5237711522965345,0.6207031538169832,1.5645293280333281,2.520575767035068,0.37204788094469105,0.40491003186398955,-0.47664442326025186,-0.5701094354414862,-0.8455464664939605,-0.9710874368554877,4.1271473354804415e-08,2.1628760335540695e-06,1.0210486969197753e-05,0.03274034117374758,0.09391264154991838,0.12661152967688405,,0.016802886109861057,0.176043433655416,0.18797427219639107
341,0.6194,1.5319999999999998,2.4733613174039393,0.6205749131372198,1.5310875469520686,2.467208252444325,-0.17727639000807427,0.012073027754995221,-2.1711366538952768,-2.2294031320518024,-1.9974011846012347,-2.2412055784352547,1.3804208800117813e-06,8.325705646789264e-07,3.786020839723492e-05,0.18968568569903882,0.05955959842892914,0.2487733966047766,,0.07657157404020959,0.1443116887095134,0.21585963219083068
342,0.6192,1.5419999999999998,2.49031007751938,0.6199241062121466,1.5411397216799667,2.4860135397808962,-0.032289312237645786,0.08461514564846663,0.652741514360314,0.5965875770213386,0.6852520897848485,0.5115395914025548,5.243298064692682e-07,7.400787879189784e-07,1.846023653821374e-05,0.11694221772393092,0.055789774321212925,0.1725302313663452,,0.11312274819890578,0.06975400476668682,0.18263838588266865
343,0.6223,1.5485,2.488349670576892,0.6215864279774949,1.5400971728041768,2.4776879022524887,0.50064599483204,0.3854050351251433,0.4215304798962499,-0.12339994784844491,-0.07872139940261769,-0.5068515515732159,5.091850313020254e-07,7.060750488286586e-05,0.00011367330380325306,0.11466688454203834,0.542643022009893,0.4284674477414451,,0.14043159598833602,0.219330798253345,0.2832570252375223
344,0.6248,1.5405,2.4655889884763122,0.6240248412454501,1.5382965720463544,2.465120729771221,0.40173549734855496,0.2771719822352784,-0.5166289958023899,-0.658923342179244,-0.914689859295504,-0.9335079020580672,6.00871094755384e-07,4.855094746906779e-06,2.192662148937458e-07,0.12406510156048663,0.143033297867289,0.018991758451218484,,0.11855806794215196,0.2471553647327983,0.2066631458530029
345,0.6211,1.5155,2.4400257607470617,0.6204706664536148,1.5087585787028075,2.4316356280407647,-0.5921895006402107,-0.6929151002537141,-1.6228497241155413,-2.0604622718073666,-1.0368000444813863,-1.377089230777676,3.960607126057337e-07,4.54467611062416e-05,7.039432682927395e-05,0.10132563941155515,0.4448314943710045,0.343854267494625,,0.11335254183802669,0.3768359380827288,0.26377115789576283
346,0.6184,1.5015,2.428040103492885,0.6178643876561895,1.4933279768899084,2.41691867458927,-0.434712606665599,-0.5209486948656471,-0.9237875288683611,-1.463017031348842,-0.491210275194263,-0.9470017296340703,2.868805828421759e-07,6.67819617118726e-05,0.00012368618085816324,0.0866126041090716,0.5442572833893896,0.4580414008655023,,0.1040011150270378,0.3773740252092277,0.2736291422704486
347,0.6134,1.4725,2.4005542875774375,0.6135711491931928,1.4639610022678968,2.3859677955733622,-0.8085381630012943,-0.7808620321486373,-1.9314019314019406,-2.5000997490578243,-1.1320165542532676,-1.7327682462492806,2.929204633055739e-08,7.291448226886177e-05,0.0002127657489849511,0.027901726963291847,0.579897978411076,0.6076301660644995,,0.07194665682797287,0.5229955853904901,0.46984194480820896
348,0.6156,1.4915,2.4228395061728394,0.6165207616676577,1.491098225695081,2.418569362792804,0.3586566677535199,0.5087645366249974,1.29032258064517,1.2630373986472792,0.9283363725921574,0.7504548140649104,8.478020486276848e-07,1.6142259209310126e-07,1.8234124486060117e-05,0.14957142099701812,0.026937600061612124,0.17624540829700236,,0.08802858402312719,0.3836976206206926,0.413972325075668
349,0.6167,1.4925,2.4201394519215174,0.6171592757322826,1.4917819600156508,2.417174980065876,0.17868745938921213,0.25329365371711154,0.06704659738517531,0.018904459648054206,-0.11144172960870528,-0.23379700110268573,2.1093419826367175e-07,5.155814191241439e-07,8.788093382888739e-06,0.07447312020148356,0.048109881698436274,0.12249177845051416,,0.0839820893872645,0.2183151533903748,0.30212245093733864
350,0.6158,1.5025,2.4399155569990256,0.616286455304781,1.4985160846821963,2.4315252619678516,-0.1459380574023045,-0.06705767718810392,0.6700167504187611,0.40308775090093046,0.8171473367704758,0.4704609082461848,2.3663876354955126e-07,1.587158125943033e-05,7.039705071014405e-05,0.07899566495306512,0.265152433797246,0.3438764512610305,,0.10101340205052227,0.11339997185243146,0.214204546002849
351,0.6186,1.515,2.4490785645004847,0.6195514426928945,1.5140744554670529,2.4438236296990827,0.4546930821695396,0.6091982287909246,0.831946755407651,0.7703464537140058,0.37554609114132964,0.16017245715109266,9.052431978623161e-07,8.566326824681178e-07,2.761433976698518e-05,0.15380580227844948,0.06109204837934127,0.21456783288100573,,0.10242486247766606,0.12478478795834119,0.22697868753085015
352,0.6201,1.495,2.410901467505241,0.6214703049626201,1.5020307874120773,2.4168987245535742,0.24248302618815804,0.4640001556126875,-1.3201320132013068,-0.8560536361665088,-1.5588351287958842,-1.3139570291193923,1.8777356905813809e-06,4.943197163382305e-05,3.5967092103780965e-05,0.22098128731174635,0.4702867834165343,0.24875579235259876,,0.15126091818108697,0.26551042186437385,0.26906669216487833
353,0.6186,1.4995,2.4240219851277076,0.6193901708595455,1.5052922420091928,2.4302811262249375,-0.24189646831155395,-0.11447010812038003,0.3010033444816019,0.688444281551348,0.5442162526883916,0.8038345399387107,6.243699872748257e-07,3.3550067493056746e-05,3.9176847275032495e-05,0.12773534748552687,0.38627822668840983,0.2582130498663838,,0.16750747902524088,0.30588568616142847,0.24051222503332945
354,0.6214,1.4705,2.366430640489218,0.6220337290396913,1.4713902357658368,2.365450886461414,0.4526349822178974,0.5550806724363566,-1.9339779926642306,-1.8746091519948798,-2.3758590058932794,-2.416277534842892,4.016124957481696e-07,7.925197187752312e-07,9.59917954997797e-07,0.10198407462043589,0.06053966445677735,0.04140218652684734,,0.15023356980590305,0.3057015581872405,0.18279034291527663
355,0.6229,1.5165,2.4345801894365064,0.6229238430093305,1.5119110579565167,2.427120224925907,0.24139040875443465,0.2452273912665764,3.1281876912614788,2.816120908297639,2.8798456114141513,2.564604404553465,5.684890939318635e-10,2.1058389078448293e-05,5.5651070499400615e-05,0.0038277427083719204,0.30260086010440207,0.3064168739632236,,0.07784905493811156,0.24980625041652973,0.20201070345215158
356,0.6217,1.4805,2.3813736528872442,0.6221240094567649,1.4812097900961525,2.380891538633168,-0.19264729491089722,-0.12457706585889745,-2.373887240356085,-2.3270827500064266,-2.185450156052452,-2.2052529235344256,1.7978401942607124e-07,5.0380198059628e-07,2.3243415398354088e-07,0.06820161762343681,0.04794259345846497,0.020245216599745472,,0.05800447831741488,0.13702770600654812,0.12268809236327215
357,0.6229,1.504,2.414512762883288,0.6224863648946397,1.5008320238403976,2.411027949334158,0.19301914106481885,0.12648623043906698,1.5873015873015923,1.3733214346773166,1.3915963988206912,1.2452601216512273,1.7109400038642594e-07,1.0036072947809194e-05,1.2143925472197669e-05,0.06640473677320587,0.2106367127395215,0.14432781647292994,,0.046144699035004864,0.1870600554341295,0.156996635678633
358,0.624,1.5415,2.4703525641025643,0.6234094665744342,1.5381706421691923,2.467352076992461,0.17659335366832393,0.08178946451022329,2.493351063829793,2.271984186781403,2.312673682146762,2.188404837673128,3.487297267104889e-07,1.1084623565561144e-05,9.002922897897122e-06,0.09463676691759759,0.21598169515457594,0.12145987393477586,,0.07641437377141341,0.15818700045085413,0.09534430233581709
359,0.6258,1.545,2.4688398849472675,0.6250298461147584,1.5385707510448992,2.461595651165769,0.2884615384615423,0.16503944146769645,0.2270515731430319,-0.19002588096665182,-0.061233330710686526,-0.35448029014339144,5.931370069527283e-07,4.1335242126664404e-05,5.2478923081005975e-05,0.12306709575608786,0.4161326184531246,0.29342663433409993,,0.0947028664822971,0.28091700878240733,0.18640477491393526
360,0.6276,1.5178,2.4184193753983427,0.6279263747494203,1.5162914710512383,2.414759965539476,0.2876318312559961,0.3397850350623577,-1.7605177993527437,-1.85815721351208,-2.042275396486544,-2.190499259896174,1.0652047705910534e-07,2.275659589252215e-06,1.3391280515170817e-05,0.052003624827949436,0.09938917833454636,0.15131411433816988,,0.08990249583387828,0.24383449731408233,0.18873354086901525
361,0.6301,1.5112,2.3983494683383593,0.6308974358741194,1.5122530669242145,2.396987181963993,0.39834289356277036,0.5254040589737647,-0.4348398998550494,-0.3654587610874671,-0.8298770372147596,-0.8862066543284962,6.359039733325731e-07,1.1089499468742992e-06,1.8558241657840954e-06,0.1265570344579275,0.0696841532698758,0.05680099553257076,,0.10054258501398826,0.19506865001918228,0.16718058140161351
362,0.6418,1.525,2.376129635400436,0.6425474921876565,1.5229719212278725,2.3702091125477263,1.8568481193461426,1.9754788426688632,0.9131815775542491,0.7789783766458712,-0.9264635213198428,-1.17332174322908,5.587445706074437e-07,4.113103505953808e-06,3.505259084945804e-05,0.11646808782431632,0.13298877194278075,0.24916666012256383,,0.09834291570339776,0.10068736784906764,0.15242725666443482
363,0.6388,1.5223,2.383061991233563,0.6381876615189948,1.5194797282341868,2.3809293407797445,-0.4674353381115616,-0.5628448864140361,-0.17704918032786393,-0.36198503382381353,0.2917498999148096,0.2019967811436201,3.7495841531985514e-07,7.953932833043283e-06,4.548197958171766e-06,0.09585762069587996,0.1852638616444348,0.08949202587526668,,0.11296091432604126,0.12931226228569712,0.13181989384346707
364,0.6337,1.4939,2.357424648887486,0.6324866414012388,1.4834943691954017,2.3454951805919615,-0.7983719474013766,-0.9883153723796577,-1.865598108125861,-2.5491447680876513,-1.0758151672255112,-1.5764092910631917,1.4722390891878896e-06,0.00010827715244160572,0.00014231221381392272,0.19147208438713278,0.696541321681393,0.5060381591052839,,0.13459926430244304,0.33826465175620285,0.2815656150343715
365,0.6343,1.4805,2.3340690524988177,0.6347193192871753,1.475772435247898,2.325078803187008,0.09468202619535014,0.16085202574960494,-0.8969810562956074,-1.2134389686124891,-0.9907250439453154,-1.372083969502167,1.758286645972123e-07,2.2349868485316282e-05,8.082458268849469e-05,0.06610740772115917,0.31932217170563315,0.385174950252002,,0.11781237093472396,0.40037578501048704,0.3269017117441842
366,0.6301,1.4825,2.352801142675766,0.6297446325385477,1.4787655073031782,2.3481986679936657,-0.6621472489358319,-0.7181723886886714,0.13508949679162457,-0.11715587280119472,0.8025508138627614,0.6053640735144957,1.2628603265902393e-07,1.3946435702614536e-05,2.1182773199372104e-05,0.056398581408071836,0.25190507229825904,0.1956168159994099,,0.10465935783878792,0.422589521895095,0.36227664178556535
367,0.6283,1.4785,2.3531752347604646,0.6274543486248702,1.4775944271557964,2.3549034768730097,-0.2856689414378708,-0.41987801541498854,-0.2698145025295112,-0.3308986741452658,0.01589985986972994,0.08935452126026296,7.151262482589537e-07,8.20062176158928e-07,2.9868207995742647e-06,0.13459356599233152,0.06124943146456285,0.07344298405898349,,0.08569985170718751,0.210825558489485,0.21807825010346513
368,0.6275,1.481,2.360159362549801,0.6280192965618334,1.4767973835989832,2.351515935392251,-0.12732770969282556,-0.04467665735580962,0.16909029421712335,-0.11515836327472206,0.29679590734123457,-0.07051320886362955,2.6966891913206403e-07,1.766198461409653e-05,7.470883302787977e-05,0.0827564241965691,0.28376883193902325,0.36622218375171334,,0.09124952386565749,0.19897444523394836,0.21176066127003557
369,0.6264,1.4880000000000002,2.3754789272030656,0.62772481160108,1.4921142725385728,2.3770197464917375,-0.1752988047808749,0.03582654997291004,0.47265361242404574,0.7504572949745216,0.6490902646808535,0.714374809153616,1.7551257783561541e-06,1.6927238521652213e-05,2.3741240803433515e-06,0.21149610489782897,0.2764968103879401,0.06486352166828442,,0.1429486983622432,0.20717169126384208,0.16817622982632707
370,0.625,1.4775,2.364,0.626305706333369,1.4761845940584315,2.356971330663065,-0.22349936143038907,-0.015053267342104116,-0.7056451612903343,-0.7940460982237036,-0.48322580645163915,-0.7791101124097007,1.7048690289999616e-06,1.7302927911138097e-06,4.940219264796749e-05,0.20891301333904266,0.08902916694203297,0.29732103794140446,,0.1677218474778136,0.21643160308966544,0.24280224778713408
371,0.6264,1.497,2.3898467432950197,0.6271823513587936,1.4983338804710655,2.388992415403459,0.2239999999999931,0.34917621740698124,1.3197969543147257,1.4100765124240604,1.0933478551192806,1.0572087734119844,6.12073648606311e-07,1.7792371110897026e-06,7.298761462981756e-07,0.12489644936042081,0.08910357188145747,0.03574822920998561,,0.1817685225324308,0.15154318307047684,0.13264426293989148
372,0.6272,1.4785,2.3573022959183674,0.6277080631235614,1.4816896359287202,2.3604757099273654,0.12771392081737276,0.20882233773331177,-1.235804943219785,-1.022736410907144,-1.3617796818126249,-1.2289923381094592,2.58128137523009e-07,1.0173777357783001e-05,1.0070556472505174e-05,0.08100496230252582,0.2157345910531103,0.1346205794009866,,0.13827147500066309,0.13128910995886692,0.1558966155174589
373,0.6279,1.497,2.384137601528906,0.6267816038239747,1.50027836163342,2.3936222002692316,0.11160714285714828,-0.06670857398361567,1.251268177206641,1.473003830464672,1.1383905092275919,1.5407402102713572,1.2508100065479499e-06,1.0747654999480188e-05,8.995761326498154e-05,0.1781169256291243,0.21899543309418773,0.3978209451603405,,0.12800611243069032,0.17461119867625183,0.1893965845904376
374,0.624,1.4755,2.3645833333333335,0.6230267222747207,1.4684430456832052,2.356950341265944,-0.6211180124223625,-0.7761232242840175,-1.4362057448229841,-1.9076121788106175,-0.8201820307281298,-1.1403393933943933,9.472695305249093e-07,4.980060422932978e-05,5.826256790083339e-05,0.15597399443579024,0.47827545352727024,0.3228049508675801,,0.1383652941224801,0.3043351592248561,0.2850821584763024
375,0.6245,1.4880000000000002,2.3827061649319456,0.6234289202494547,1.4817750385142865,2.376814726402777,0.08012820512821409,-0.09151919079251072,0.8471704506946919,0.42528217650196254,0.7664281204699417,0.5172747729808722,1.1472118320282311e-06,3.875014549861917e-05,3.4709047942972565e-05,0.17150996806170102,0.4183441858678575,0.2472582904210891,,0.1685336293755385,0.37187169082977184,0.32262806214966994
376,0.6229,1.5035,2.413710065821159,0.6222188546504825,1.496179974064231,2.404587972353677,-0.25620496397118425,-0.3652754763038447,1.0416666666666563,0.5497294398004546,1.301205383421631,0.9183594579886554,4.6395898716926906e-07,5.358277970033201e-05,8.321258922948275e-05,0.10935067418806625,0.4868657090634573,0.3779283020215968,,0.1456115455618525,0.4611617828195283,0.31599718110342195
377,0.6223,1.4925,2.398360919170818,0.6225583296445664,1.4900732208695262,2.3934676477949384,-0.09632364745545752,-0.0548515581046144,-0.7316262055204603,-0.8930348606899803,-0.6359150946789206,-0.8386433115086772,6.673420526180351e-08,5.889256948102847e-06,2.3944104758002457e-05,0.0415120752959026,0.16259826669840757,0.20402564671422874,,0.1074575725152233,0.3559360538765741,0.2764040797189715
378,0.6258,1.495,2.3889421540428253,0.6282859714321792,1.5011559365130962,2.3892876886797394,0.5624296962879735,0.9619108841682905,0.16750418760470143,0.5799622454335854,-0.39271675304186515,-0.3783096371590073,6.180053961611165e-06,3.78955543532697e-05,1.1939418530736806e-07,0.39724695304877156,0.4117683286351902,0.014463918112431575,,0.18270323417758014,0.353744101465685,0.19880595561608572
379,0.6308,1.4965,2.3723842739378567,0.6327470549887046,1.498359912299551,2.368023526124983,0.7989773090444238,1.1101078601317715,0.10033444816052407,0.224743297628823,-0.6931051083404253,-0.8756439699655936,3.791023129039555e-06,3.459273762021348e-06,1.90161214874814e-05,0.308664392629141,0.12428414965259403,0.18381287807287883,,0.24914114032460508,0.23288358166206394,0.13410081429984638
380,0.6274,1.4605,2.3278610137073636,0.6278193916975054,1.4596901445901018,2.32501602195398,-0.538998097653784,-0.47251241320459425,-2.405613097226865,-2.4597297300299448,-1.8767305414898092,-1.996651744165005,1.7588939593653558e-07,6.558657849411968e-07,8.09397807682004e-06,0.06684598302605818,0.05545055870579158,0.12221484601662438,,0.2575857762346569,0.19716767899785861,0.10683054740064492
381,0.6281,1.4755,2.3491482248049675,0.6285407972155604,1.473285885585472,2.3439781349311573,0.11157156518967706,0.18182932986300368,1.0270455323519427,0.8754457778481418,0.9144536968597525,0.6923575389118869,1.9430218524584684e-07,4.902302640620723e-06,2.6729829303275707e-05,0.07017946434651347,0.15005858451562265,0.2200835953737881,,0.1485632800005709,0.10993109762466942,0.17537043982109712
382,0.6308,1.4785,2.3438490805326566,0.6309501957158326,1.47382661633566,2.335884236732121,0.429867855437038,0.4537805629410221,0.2033209081667158,-0.11341129544833015,-0.22557726312697354,-0.5646296786550226,2.25587530544443e-08,2.1840514874119994e-05,6.34387367669292e-05,0.023810354443963854,0.3160895275170783,0.33981896985984517,,0.05361193393884517,0.17386622357949752,0.22737247041675254
383,0.6333,1.497,2.3638086215063954,0.6332241379264276,1.4923729622066018,2.3567847035862615,0.3963221306277658,0.3842958031749515,1.251268177206641,0.9383133044708716,0.851571081923193,0.5518965858785215,5.755054206697028e-09,2.140947874153665e-05,4.933542294877819e-05,0.011978852608929816,0.3090873609484534,0.2971441027936407,,0.03532289046646905,0.25841182432705145,0.285682222675758
384,0.6302,1.4928,2.368771818470327,0.6306281477013137,1.4890111029308288,2.361155473884863,-0.4894994473393323,-0.4218936205094383,-0.2805611222445025,-0.5336604588624765,0.20996610803325177,-0.11224037332775122,1.8331045414022167e-07,1.4355741000773132e-05,5.8008704844523524e-05,0.06793838484825757,0.2538114328222851,0.32153137444796875,,0.03457586396705042,0.29299610709593893,0.3194981490338182
385,0.6308,1.4955,2.3707989854153455,0.6323172864077613,1.4964908266365529,2.366677076216312,0.09520787051730324,0.335970550263618,0.1808681672025822,0.2472418700799141,0.08557881891417364,-0.08843157613076681,2.3021580431771164e-06,9.817374237025556e-07,1.6990135445076458e-05,0.24053367275860427,0.06625387071566771,0.17386160633569317,,0.10681697007193054,0.20971755482880208,0.26417902785910086
386,0.6305,1.4965,2.373513084853291,0.6322546052113175,1.5025186036862432,2.3764454877858245,-0.04755865567534527,0.23059689462864003,0.06686726847207555,0.46931485698717385,0.11448036947215284,0.23816875261104478,3.0786394475826664e-06,3.622359033206139e-05,8.598986958731043e-06,0.2782879002882695,0.40217866262902074,0.12354694613848105,,0.1955866526317104,0.2407479887223245,0.20631330897404765
387,0.6377,1.48,2.3208405206209815,0.6380318141680211,1.477909872327,2.3163576478614325,1.1419508326724974,1.1945779806536365,-1.1025726695623093,-1.2422404058135539,-2.2191815401584494,-2.4080523236462956,1.1010064209952342e-07,4.368633689439873e-06,2.0096148178306023e-05,0.05203295719320728,0.14122484277026184,0.1931572945111058,,0.19028484341336036,0.2032191253716501,0.16352194899509334
388,0.6361,1.469,2.309385316774092,0.6374782642781734,1.471575499471277,2.3084324312415028,-0.25090167790497814,-0.03477116541110227,-0.7432432432432364,-0.5692230086974933,-0.49357996575414503,-0.5346377430603755,1.899612420488972e-06,6.633197526548099e-06,9.079908382180328e-07,0.21667415157576586,0.17532331322511902,0.04126143548536874,,0.18233166968574754,0.23957560620813387,0.11932189204498518
